1103.48,110.223,0.757325,1128.93,167.053,0.625737,1093.75,178.753,0.690229,1097.63,259.086,0.487902,1085.87,323.724,0.772976,1158.31,163.105,0.63286,0,0,0,0,0,0,1127.03,339.443,0.536726,1105.39,341.376,0.560265,1119.2,458.935,0.72208,1121.21,564.758,0.726166,1150.54,339.448,0.54001,1166.11,458.936,0.587368,1164.25,576.509,0.60757,1089.87,100.443,0.711208,1119.05,98.4545,0.847494,0,0,0,1148.54,100.471,0.708982,1117.22,615.613,0.652552,1132.86,617.545,0.625491,1172.05,588.174,0.464108,1078,598.058,0.613761,1076.1,588.312,0.584948,1132.88,574.498,0.425647
1103.49,112.13,0.750711,1128.92,167.075,0.629968,1095.63,178.753,0.678382,1099.59,259.105,0.440904,1085.89,321.858,0.761316,1156.41,163.117,0.636229,0,0,0,0,0,0,1126.98,341.399,0.538891,1105.38,343.324,0.559875,1119.2,460.827,0.725582,1123.08,566.658,0.7195,1150.48,341.39,0.530177,1166.1,460.877,0.593214,1166.18,576.472,0.587416,1089.87,100.462,0.688675,1117.24,98.4201,0.828686,1078.05,116.042,0.0630923,1148.5,100.469,0.70712,1119.11,615.661,0.626022,1132.84,617.578,0.591564,1174.01,586.228,0.380382,1078.06,598.058,0.625274,1078,588.315,0.591924,1134.74,572.646,0.458167
1103.47,112.132,0.740267,1127.01,167.072,0.649281,1093.69,178.761,0.691685,1099.54,259.109,0.392566,1085.88,323.723,0.713603,1156.41,163.104,0.638433,0,0,0,0,0,0,1125.02,341.415,0.537953,1103.53,343.351,0.548889,1119.17,460.857,0.698721,1121.23,568.62,0.71771,1150.42,341.393,0.521886,1164.16,460.846,0.51688,1164.23,578.441,0.5516,1089.84,100.455,0.671865,1119.05,98.4384,0.827082,1076.07,114.088,0.0638941,1148.55,100.453,0.685639,1117.2,615.698,0.629441,1128.99,617.633,0.598315,1172.05,588.212,0.411928,1081.93,599.94,0.642188,1078.06,590.167,0.59732,1132.87,576.505,0.395304
1103.42,112.153,0.720122,1127.03,167.048,0.638236,1093.72,178.724,0.683571,1101.52,262.997,0.360814,1087.74,323.77,0.682642,1156.39,163.121,0.645228,0,0,0,0,0,0,1128.93,345.29,0.519382,1105.4,345.292,0.548439,1121.06,460.901,0.729963,1123.07,566.663,0.709379,1150.57,345.292,0.526477,1166.19,462.829,0.610596,1166.25,580.38,0.617441,1089.78,100.457,0.661502,1117.23,98.4383,0.818953,1076.08,114.129,0.068548,1150.4,100.486,0.679726,1119.15,617.551,0.674904,1134.84,617.671,0.637759,1179.87,588.224,0.441355,1076.13,599.929,0.605559,1076.07,590.175,0.568524,1134.75,574.503,0.420802
1103.39,110.196,0.739006,1128.97,167.017,0.661206,1097.65,176.819,0.677116,1103.46,259.065,0.522277,1087.74,321.897,0.7664,1156.37,163.103,0.657422,0,0,0,0,0,0,1126.99,341.392,0.527225,1103.55,343.336,0.552794,1119.2,458.962,0.749773,1125.06,570.545,0.695256,1150.49,341.377,0.533072,1166.12,460.862,0.572189,1166.09,578.45,0.521132,1089.77,100.44,0.727002,1117.18,98.3864,0.817965,1078,114.11,0.0672074,1146.61,100.496,0.672344,1121.07,617.534,0.562692,1134.84,617.603,0.543745,1172.05,586.306,0.370874,1081.94,600.017,0.553638,1081.93,590.224,0.532803,1134.87,578.451,0.410772
1101.53,110.208,0.773362,1125.06,167.09,0.695632,1091.81,178.758,0.746722,1101.55,259.073,0.577281,1085.83,321.886,0.798719,1154.47,163.097,0.700763,1166.14,257.101,0.115392,1160.31,323.776,0.477747,1123.11,341.405,0.591354,1103.45,345.279,0.597638,1119.13,458.962,0.734711,1125.03,570.557,0.695795,1148.56,339.478,0.571558,1160.28,458.939,0.510637,1164.2,576.503,0.345763,1089.75,100.48,0.791118,1115.27,98.4302,0.838094,1076.09,114.066,0.0704626,1144.6,102.347,0.710336,1119.14,617.574,0.476026,1132.86,617.638,0.449328,1170.11,586.333,0.256918,1074.17,600.013,0.636225,1076.07,592.131,0.570034,1136.77,580.433,0.425706
1101.51,110.234,0.775518,1125.04,167.089,0.686652,1093.71,178.715,0.724518,1103.42,259.098,0.558412,1085.84,321.886,0.784565,1154.4,163.114,0.706348,1164.2,255.152,0.0824443,0,0,0,1123.12,345.305,0.570415,1103.5,347.281,0.589617,1119.17,460.891,0.738477,1123.11,568.684,0.69584,1148.53,343.344,0.54708,1156.4,458.902,0.467817,1160.3,582.385,0.393064,1089.73,100.479,0.805673,1115.24,98.395,0.829383,0,0,0,1146.59,102.305,0.73074,1115.26,617.553,0.538446,1128.93,617.646,0.519194,1170.09,588.294,0.316188,1078.01,599.976,0.64861,1076.12,590.233,0.593485,1134.82,580.409,0.395082
1101.49,110.193,0.762301,1126.97,167.039,0.667134,1093.73,178.697,0.681513,1101.54,259.06,0.411355,1085.88,321.796,0.711625,1154.44,163.104,0.693234,1162.26,247.344,0.0519822,0,0,0,1121.22,337.526,0.5945,1103.48,339.454,0.59717,1119.14,458.946,0.642114,1121.21,568.655,0.670374,1146.58,337.502,0.553217,1140.71,458.91,0.426316,1158.32,582.343,0.386577,1089.76,100.447,0.730875,1115.22,98.4125,0.828377,0,0,0,1148.54,102.321,0.753781,1111.34,617.531,0.546638,1125.04,617.669,0.539658,1170.07,588.29,0.292753,1076.05,598.06,0.649836,1076.03,590.179,0.595466,1132.87,576.539,0.34786
1099.54,110.238,0.764759,1127.02,166.997,0.693449,1099.59,176.77,0.665431,1103.44,257.155,0.534935,1085.85,321.777,0.771321,1152.56,163.07,0.707048,1160.32,245.413,0.0708077,0,0,0,1123.07,339.471,0.582804,1103.5,341.42,0.59057,1119.13,458.944,0.689061,1121.18,568.66,0.711757,1146.6,339.446,0.548062,1152.49,460.913,0.498328,1162.23,578.468,0.511565,1089.75,100.441,0.763005,1113.26,98.4352,0.843663,0,0,0,1148.56,100.455,0.787019,1115.26,615.683,0.652946,1127.03,617.626,0.629327,1170.13,588.241,0.385928,1076.11,598.046,0.652641,1076.11,588.327,0.615331,1130.94,578.482,0.366837
1097.61,112.137,0.755723,1126.98,167.055,0.705967,1097.65,176.843,0.712203,1101.49,257.154,0.604789,1085.87,321.784,0.821405,1152.54,163.123,0.728161,1166.16,257.101,0.121986,1158.37,321.888,0.507735,1123.11,341.384,0.592077,1103.5,343.343,0.611452,1119.09,460.868,0.689335,1121.19,570.56,0.684513,1148.53,339.47,0.576652,1150.54,462.83,0.521322,1158.37,582.327,0.431815,1087.89,100.482,0.782742,1111.33,98.4489,0.847535,0,0,0,1150.47,102.329,0.807804,1117.14,615.665,0.571551,1128.93,617.616,0.556819,1168.22,588.266,0.33981,1076.09,599.969,0.634477,1076.06,590.224,0.586555,1132.82,580.435,0.371747
1097.58,112.159,0.748069,1125.04,167.071,0.70774,1093.75,178.748,0.736763,1101.48,257.144,0.595387,1085.87,321.777,0.826222,1154.39,163.09,0.722844,1164.23,253.2,0.064773,1160.29,321.879,0.405496,1125.01,341.396,0.57069,1103.5,343.339,0.610134,1119.12,458.936,0.737453,1121.2,566.716,0.738413,1150.43,341.383,0.571883,1154.48,460.89,0.589465,1162.28,580.411,0.530386,1087.86,102.298,0.767595,1109.38,98.4589,0.846217,0,0,0,1148.57,102.352,0.780823,1117.16,615.658,0.671515,1130.89,617.613,0.650752,1170.16,588.248,0.385505,1076.12,598.056,0.683274,1076.09,590.162,0.634371,1132.81,576.489,0.464345
1095.67,112.185,0.748677,1125.01,169.008,0.693127,1091.8,178.837,0.749106,1097.64,259.056,0.552391,1085.89,321.83,0.827424,1154.4,163.135,0.715191,0,0,0,0,0,0,1123.16,345.31,0.54948,1103.53,347.265,0.596726,1119.17,460.918,0.718978,1121.22,568.674,0.734903,1148.58,343.367,0.543679,1154.39,462.808,0.544312,1162.21,580.419,0.465691,1087.78,102.303,0.766883,1109.34,98.4865,0.844062,0,0,0,1144.64,102.386,0.714967,1117.2,615.622,0.622182,1128.99,617.576,0.604065,1170.09,588.253,0.374627,1076.05,598.063,0.6683,1076.09,590.165,0.609724,1132.85,580.411,0.430314
1095.62,114.05,0.755295,1125.05,170.913,0.705374,1095.65,178.796,0.728757,1103.42,259.105,0.587395,1085.81,321.828,0.797117,1152.54,163.166,0.724374,1166.11,255.146,0.0993991,1158.38,321.871,0.432932,1123.13,341.376,0.550678,1103.52,343.358,0.573636,1119.19,460.948,0.709375,1123.08,568.665,0.724049,1148.53,339.456,0.53107,1152.53,460.903,0.472576,1162.24,578.459,0.396975,1087.74,102.332,0.758384,1107.4,100.297,0.867721,0,0,0,1142.65,102.403,0.714246,1117.16,615.697,0.586419,1128.96,617.646,0.558581,1170.09,586.313,0.295399,1074.17,598.016,0.643646,1076.08,588.309,0.595844,1134.74,578.467,0.435271
1093.71,112.184,0.759987,1125.02,169.022,0.712824,1093.72,178.779,0.745225,1101.55,259.052,0.627782,1085.86,321.835,0.837079,1152.52,163.164,0.743036,1168.11,255.134,0.19579,1162.22,321.88,0.574072,1123.15,347.285,0.56863,1103.51,349.225,0.607092,1119.17,460.928,0.742966,1121.17,568.641,0.747684,1150.42,347.248,0.541028,1154.49,462.859,0.56605,1162.29,578.468,0.585904,1087.8,100.485,0.801741,1107.39,100.329,0.889959,0,0,0,1142.71,102.351,0.757167,1119.08,615.627,0.68737,1132.84,617.552,0.660395,1170.14,588.204,0.461878,1074.17,599.935,0.677679,1074.17,588.327,0.622603,1130.92,578.439,0.43672
1093.71,114.053,0.737754,1125.01,169.022,0.711392,1093.67,178.781,0.750131,1103.43,259.047,0.594449,1085.85,321.804,0.820328,1152.56,163.172,0.732301,1166.19,257.129,0.129505,1160.34,323.773,0.458283,1123.14,349.234,0.576178,1103.48,351.17,0.608135,1119.19,462.808,0.747783,1121.18,568.636,0.764118,1150.42,349.186,0.546199,1154.42,462.885,0.593439,1162.25,580.368,0.601044,1087.73,102.293,0.741364,1105.55,100.299,0.864427,0,0,0,1144.63,102.321,0.764399,1115.26,615.686,0.721975,1128.98,617.602,0.683306,1170.14,588.247,0.473627,1074.13,599.93,0.693201,1074.11,590.158,0.632608,1130.91,576.537,0.45477
1095.64,112.176,0.741135,1121.22,170.925,0.743687,1091.7,180.667,0.773933,1099.54,259.101,0.537412,1085.85,321.85,0.809142,1152.48,163.122,0.760563,1166.26,255.143,0.186118,1160.32,321.877,0.489782,1125.01,347.26,0.589074,1103.49,349.224,0.617884,1119.21,460.867,0.750432,1121.22,566.651,0.742891,1150.45,345.295,0.56921,1152.56,462.908,0.620965,1162.29,580.373,0.635856,1087.76,102.294,0.770818,1105.55,100.32,0.868436,1074.03,116.133,0.0769082,1138.77,102.385,0.756563,1115.24,615.665,0.692385,1128.95,617.604,0.667957,1170.14,588.218,0.501776,1074.11,598.034,0.677621,1074.14,588.315,0.612416,1132.86,574.552,0.451609
1093.73,114.086,0.762456,1121.2,170.968,0.738738,1089.87,180.69,0.76381,1101.51,259.125,0.49519,1085.82,321.857,0.800318,1152.44,163.156,0.757007,1166.21,255.206,0.18821,1160.29,323.753,0.443446,1123.08,349.191,0.597068,1103.47,351.142,0.612029,1119.15,462.846,0.720563,1121.21,568.599,0.720697,1148.51,347.241,0.542684,1152.44,464.851,0.607202,1158.34,578.45,0.610421,1087.72,102.32,0.772499,1105.52,100.317,0.882284,1074.03,116.149,0.0818026,1138.72,102.296,0.731871,1115.26,615.638,0.711765,1128.96,617.571,0.684398,1170.08,588.216,0.52337,1074.14,598.037,0.661803,1074.17,588.313,0.606571,1132.82,576.516,0.374516
1091.79,114.099,0.781183,1123.12,168.962,0.718467,1095.63,178.73,0.687534,1103.47,259.122,0.486453,1085.89,321.895,0.793985,1152.46,163.097,0.738062,1166.11,253.203,0.142329,1156.38,321.865,0.389424,1125.06,343.369,0.562567,1103.54,347.239,0.593059,1119.14,458.946,0.732824,1121.2,568.626,0.746381,1150.49,343.326,0.559876,1154.48,462.831,0.589689,1164.19,578.437,0.650264,1085.84,102.326,0.754919,1105.48,100.33,0.902862,0,0,0,1140.71,102.339,0.758361,1117.18,615.638,0.718231,1128.98,617.578,0.678755,1172.03,588.267,0.51323,1074.11,599.925,0.678339,1074.16,590.171,0.608198,1132.8,578.448,0.413366
1091.78,114.111,0.775649,1123.05,169.014,0.726478,1091.71,178.793,0.756088,1101.52,259.081,0.491077,1087.74,321.883,0.802231,1152.51,163.136,0.725647,1164.19,253.194,0.112113,1152.53,323.783,0.337867,1125.02,345.309,0.558003,1103.54,347.26,0.596986,1119.16,462.806,0.68871,1123.07,568.631,0.682928,1148.58,343.359,0.532292,1146.59,464.827,0.471754,1154.41,580.365,0.462454,1083.89,102.321,0.733615,1105.47,100.326,0.897943,0,0,0,1136.88,102.368,0.730863,1115.24,615.687,0.616941,1126.99,617.607,0.599537,1168.12,586.343,0.35439,1074.13,598.023,0.647313,1074.13,588.318,0.601934,1132.86,576.492,0.321241
1089.86,116.004,0.822948,1123.1,170.914,0.715086,1093.68,178.733,0.70319,1103.47,261.103,0.316207,1087.81,325.734,0.695461,1152.48,164.997,0.75404,1164.17,255.148,0.120413,1152.49,325.698,0.274792,1123.11,347.274,0.538486,1105.44,349.212,0.545962,1121.06,464.79,0.598332,1121.2,568.623,0.632081,1146.55,345.307,0.479633,1132.89,466.757,0.428935,1150.47,580.42,0.476599,1081.92,102.445,0.753476,1105.41,100.379,0.928046,0,0,0,1138.76,100.479,0.780331,1115.2,615.639,0.61759,1127.02,617.577,0.626527,1166.16,588.215,0.350886,1078.01,598.046,0.616865,1076.07,590.18,0.583256,1128.94,574.568,0.220094
